record_id,pubmed_id,year,themes,focus_areas,n_focus_areas,is_orphan_pub,title
3177,41775701,2026,1;14,FA1;FA8,2,0,Higher lithium exposure in groundwater is associated with reduced stroke incidence and mortality
3178,41779414,2026,1;2;10;14,FA1;FA4;FA8,3,0,Management and Consequences of Genotype-Positive Familial Hypercholesterolemia
3179,41779392,2026,4,FA1;FA5,2,0,"Loneliness, Anxiety Symptoms, Depressive Symptoms, and Suicidal Ideation in the All of Us Dataset"
3180,41795035,2026,1;2;6,FA1;FA7;FA8,3,0,Development and validation of a trans-ancestry polygenic risk score for type 1 diabetes
3181,41794081,2026,3,,0,1,Scalable discovery and validation of order-specific electronic health record event trajectories for interpretable adverse-outcome risk estimation
3182,41776519,2026,3;4;6,FA1;FA5;FA7,3,0,Application of intersectionality framework and area-level indicators in machine learning analysis of depression disparities in all of us research program data
3183,41801273,2026,3;8,FA1,1,0,Electronic Health Record-Linked Biobank Expansion Reveals Global Health Inequities
3184,41800596,2026,1;2;3,FA1;FA8,2,0,Leveraging pleiotropy to improve genetic risk prediction across diseases
3186,41811315,2026,1;2,FA1;FA8,2,0,Precision Diagnosis in APOL1 Kidney Disease With the p.N264K M1 Protective Variant
3187,41810985,2026,1;5;6,FA1;FA7;FA8,3,0,Barriers to Health Care Access and Use among Racial and Ethnic Minorities with Renal Cell Carcinoma
3188,41804899,2026,1;4;14,FA1;FA5;FA8,3,0,Defining Spiritual Wellbeing in Survivors of Stroke: A Convergent Parallel Mixed Methods Study
3189,41810111,2026,1;5;13,FA1;FA8,2,0,Metabolic Risk Factors and Clinical Presentations of Metabolic Dysfunction-associated Steatotic Liver Disease Using Data from the I(content=['All of Us']) Research Program
3190,41822200,2026,3;9,FA1,1,0,Assessing data quality of rheumatoid and psoriatic arthritis patients in the All of Us Research Program
3191,41809919,2025,6;9;12;13;18,FA1;FA7,2,0,Atopic Comorbidities Associated With Chronic Spontaneous Urticaria: A Case-Control Analysis of the All of Us Research Program
3192,41819535,2026,13,FA1,1,0,Ozone and risk of chronic obstructive pulmonary disease in the united states: demographic insights from the all of us research program
3193,41807852,2026,5,FA1;FA8,2,0,Time to Treatment Discontinuation and Cost Effectiveness of Third-Line Therapies in Advanced Colorectal Cancer: Real-World Evidence from the NIH All of Us Research Program
3194,41790796,2026,3;6;11,FA1;FA3;FA7,3,0,Social determinants of healthy aging: An investigation using the all of us cohort
3195,41791678,2026,1,FA1;FA8,2,0,Fuchs' Endothelial Corneal Dystrophy and Cardiometabolic Comorbidities
3196,41791445,2026,1;3;7,FA1;FA8,2,0,Wearable-derived REM sleep as a modifiable risk factor for cardiovascular disease: A multimodal prediction model in the All of Us Research Program
3197,41832425,2026,9,FA1,1,0,Beyond the bowel: novel comorbidity patterns in inflammatory bowel disease from the all of us research program
3283,41833853,2026,4;6,FA1;FA5;FA7,3,0,Sociodemographic Patterns and Associations between Perceived Healthcare Discrimination and Pain Severity in the All of Us Research Program
3284,41833577,2026,1;2;11;13,FA1;FA3;FA8,3,0,Shared genetic architecture between sleep traits and cardiometabolic diseases
3285,41833242,2026,9;14,FA1,1,0,Multiple sclerosis in the All of Us Research Program: Prevalence and associated demographic and geographic characteristics
3300,41603044,2026,1;2;14,FA1;FA8,2,0,Genetic Architecture of N-Terminal Pro-B-Type Natriuretic Peptide in a Multiancestry Study Population
3301,41595560,2025,1;13;18,FA1;FA7;FA8,3,0,Association Between Sleep Apnea and Dry Eye Disease in the All-of-Us Program
3302,41592945,2026,1;3;4;7,FA1;FA5;FA8,3,0,"Amblyopia and adult health: a comprehensive analysis of long-term systemic, sensory and mental health comorbidities in a national cohort"
3303,41589083,2026,11,FA1;FA3,2,0,Alzheimer's Disease and Related Dementia Among Black Adults Stratified by Nativity
3304,41592831,2026,1;2;3,FA1;FA8,2,0,Development and validation of a two-stage machine learning model for personalised type 2 diabetes screening in the All of Us Research Program and UK Biobank
3305,41592539,2026,2;6;13,FA1;FA7;FA8,3,0,Genome-wide Association Study Identifies I(content=['IL1RL1']) and I(content=['KIAA1217']) Associated With Asthma-Chronic Obstructive Pulmonary Disease Overlap in the All of Us Research Program
3306,41610956,2026,2;10,FA1;FA4;FA8,3,0,Global Prevalence of Hereditary Hemorrhagic Telangiectasia-Associated Variants Estimated by Analysis of Large-Scale Genomic Databases
3307,41695449,2026,12;18,FA1;FA7,2,0,Increased Risk of Sensorineural Hearing Loss in Patients with Vitiligo: A Nested Case-Control Study
3308,41591833,2026,4,FA1;FA5,2,0,Concomitant COX-1 and COX-2 suppression is not sufficient to induce enteropathy associated with chronic NSAID use
3309,41841662,2026,4;6;18,FA1;FA5;FA7,3,0,Associations Between Social Determinants of Health and Treatment of Exudative Age-Related Macular Degeneration: A Retrospective Cohort Analysis
3310,41839809,2026,1;2;7;13;15,FA1;FA2;FA8,3,0,Heart rate phase is an indicator of chronotype-relevant circadian shifts associated with human disease: an All of Us Research Program analysis
3311,41849727,2026,1;3;6;11,FA1;FA3;FA7;FA8,4,0,Type 1 Diabetes and Incident Dementia: An Analysis in the All of Us Cohort
3312,41847932,2026,1;2;3;9,FA1;FA8,2,0,"Association of Clonal Hematopoiesis with Incident, Late-Onset, Seropositive Rheumatoid Arthritis"
3313,41847743,2026,1;6,FA1;FA7;FA8,3,0,Association of GLP-1 Receptor Agonists With Hepatic Decompensation in the All of Us Research Program
3314,41846520,2026,,,0,1,Target Trial Emulation to Assess Oral Drug Safety
3315,41844886,2026,2;18,FA1;FA7;FA8,3,0,Multi-ancestry genome-wide association study in all of Us for primary open-angle glaucoma
3316,41844650,2026,2;5,FA1;FA8,2,0,Genomic modifiers of malignant and neurodevelopmental phenotypes in individuals with PTEN hamartoma tumor syndrome
3317,41844562,2026,4;6;14,FA1;FA5;FA7,3,0,Self-Perceived Health Status Among Patients With and Without TBI: An All of Us Analysis
3318,41862772,2026,1;3;7,FA1;FA8,2,0,Remote monitoring of heart failure exacerbations using a smartwatch
3319,41865103,2026,2;10,FA1;FA4;FA8,3,0,AGEX: a comprehensive database of clinically relevant genetic variants associated with Alagille syndrome across diverse populations
3320,41199076,2025,2;5;16,FA1;FA4;FA8,3,0,Influence of genetic polymorphisms on gefitinib pharmacokinetics and adverse drug reactions in non-small cell lung cancer patients
3321,41188338,2025,2,FA8,1,0,Calibrating genome wide significance by minor allele frequency across three major populations
3322,41851740,2026,4;6;15,FA1;FA2;FA5;FA7,4,0,"Discrimination, social support, and mental health in reproductive-aged women: the All of Us research program"
3323,41856979,2026,1;15,FA1;FA2;FA8,3,0,"Leveraging the I(content=['All of Us']) Research Program to Advance Women's Health: Addressing Conditions that Affect Women Differently, Disproportionately, and Uniquely"
3324,41856922,2026,5;6,FA1;FA7;FA8,3,0,Characterizing Social Determinants of Health in GI Cancer Surgery: Insights From the All of Us Research Program
3328,41936394,2026,2;9,FA1;FA8,2,0,Rare Gain-of-Function Variants in IDH1 and IDH2 Confer Increased Risk of Immune-Mediated Rheumatic Diseases
3330,41931135,2026,4;5;6,FA1;FA5;FA7;FA8,4,0,Disparities in multidimensional psychosocial stressors by sexual identity among cancer survivors from the All of Us Research Program
3331,41931843,2026,3;6;14,FA1;FA7,2,0,Disparities in quality of life and health literacy among patients with degenerative cervical myelopathy: the influence of racial and ethnic factors in the All of Us Research Program
3332,41923961,2026,6,FA7,1,0,Dermatological diagnoses among people experiencing homelessness in the USA
3333,41925581,2026,1,FA1;FA8,2,0,Defining disease or delaying care? A conceptual and clinical appraisal of the Lancet obesity framework
3334,41926700,2026,4;5;6;12,FA1;FA5;FA7;FA8,4,0,Additive and Multiplicative Effects of Socially Stigmatized Identities Using Linear Regression to Model Effects on Self-Reported Overall Health as Reported in the All of Us Research Program: Quantitative Analysis
3335,41916322,2026,5,FA1;FA8,2,0,Ultra-rare functional variants reveal early-onset breast cancer risk genes and pathways in the UK Biobank and All of Us Research Program
3336,41916508,2026,4;7,FA1;FA5,2,0,Early change in daily step counts after antidepressant initiation among adults with depression: A within-person interrupted time series study
3338,41912836,2026,1;7,FA1;FA8,2,0,Real-world Physical Activity and Sedentary Time Trends in Patients Undergoing Obesity Treatment: Insights From the All of Us Research Program
3339,41913962,2026,2,FA8,1,0,How Genomic and Structural Context Could Shape JAK-STAT Variant Pathogenicity
3341,41908500,2026,1;3;12;18,FA1;FA7;FA8,3,0,Novel Systemic Associations of Idiopathic Epiretinal Membrane Identified via Machine Learning
3342,41911529,2026,3;6;18,FA1;FA7,2,0,Biologics Use Disparities in Non-Infectious Uveitis: A National Study of Social Determinants of Health
3343,41904129,2026,2,FA8,1,0,Determinants of chromosome-specific telomere lengths among 2573 All of Us participants
3344,41896353,2026,1;2,FA1;FA8,2,0,"Genomic, phenomic and geographic associations of leukocyte telomere length in the United States"
3347,41893039,2026,10,FA1;FA4;FA8,3,0,Leveraging Large and Diverse Biobanks to Evaluate Gene-Disease Associations in Hypertrophic Cardiomyopathy
3348,41881847,2026,1;3;5,FA1;FA8,2,0,Machine learning predicts hepatocellular carcinoma risk from routine clinical data: a large population-based multicentric study
3349,41882355,2026,2;5;8;9;14,FA1;FA8,2,0,The DNA virome varies with human genes and environments
3350,41885671,2026,1;6,FA1;FA7;FA8,3,0,Socioeconomic Correlates of Incident Heart Failure and Consequent Mortality: The All of Us Program
3352,41875081,2026,3;4;18,FA1;FA5;FA7,3,0,Conductive Hearing Loss Pathologies are Associated With Depression in the All of Us Research Program
3353,41957530,2026,11;18,FA1;FA3;FA7,3,0,Conductive Hearing Loss is Associated With Dementia in the All of Us Research Program
3354,41942605,2026,2;4,FA1;FA5;FA8,3,0,Extensive genetic interactions (epistasis) linked to alcohol use disorder in a high-risk population
3355,41957010,2026,2,FA8,1,0,Unraveling the genetic architecture of non-Huntington chorea: a biobank-scale study of rare variants and repeat expansions
3357,41949880,2026,1,FA1;FA8,2,0,RBM20 Truncating Variants and Human Cardiomyopathy
3358,41948817,2026,1;2;14,FA1;FA8,2,0,Clonal Hematopoiesis and Risk of Stroke: Evidence From Over 800 000 Individuals Across 3 Cohorts
3359,41946734,2026,1;4;7;13,FA1;FA5;FA8,3,0,Daily steps offset risks of sedentary behavior in the All of Us research program
3364,41883728,2026,1;4,FA1;FA5;FA8,3,0,Association between GLP-1 receptor agonist use and substance use disorders among individuals with type 2 diabetes or obesity: a nested case-control study in the All of Us research program
3382,41966483,2026,5;8;9,FA1;FA8,2,0,Malignancy Risk Following Ophthalmic Herpes Infection Within a Diverse U.S. Cohort
3384,42004635,2026,3,,0,1,Beware the Little Foxes that Spoil the Vines: Small Inconsistencies in Clinical Data Can Distort Machine Learning Findings
3385,41990713,2026,5;6,FA1;FA7;FA8,3,0,"Health literacy, healthcare access, and self-perception of health among intracranial tumor patients: an analysis of the National Institute of Health (NIH) 'All of Us' research program"
3386,41988958,2026,5;6,FA1;FA7;FA8,3,0,"Health care discrimination and self-reported health in transgender, gender nonconforming, and nonbinary individuals with cancer"
3388,41980777,2026,1;2;4;6;13,FA1;FA5;FA7;FA8,4,0,Putting polygenic scores in context: How intersectional factors affect relative and absolute genetic risk
3391,41979877,2026,5,FA1;FA8,2,0,Barriers to Health Care and Cancer Screening
3392,41967915,2026,1;2;3;11,FA1;FA3;FA8,3,0,GLP1R expression and parkinson's disease and related disorders in GLP-1RA-treated type 2 diabetes
3393,41147828,2025,1;2,FA1;FA8,2,0,Genetics of Cholesterol and Coronary Disease Risk across Six Global Ancestries
3394,42006434,2026,1;2;14,FA1;FA8,2,0,Polygenic risk scores enhance LDL cholesterol-based risk stratification for coronary artery disease
3395,42006417,2026,1;3;14,FA1;FA8,2,0,Derivation and validation of a widely accessible cardiovascular risk prediction model and derived heart age for the general UK and US populations
3396,42017215,2026,1;2;3,FA1;FA8,2,0,Biobank-Scale Plasma Proteomics Identifies Novel Biomarkers in Hypertrophic Cardiomyopathy
3397,42019268,2026,1;3;5;12,FA1;FA7;FA8,3,0,Risk factors and exploratory clustering of complications after reconstruction following Mohs surgery: A national NIH All of Us study
3398,42028610,2026,1;2;5;10,FA1;FA4;FA8,3,0,Long-Term Efficacy and Safety of GLP-1R Agonist and SGLT2 Inhibitor Therapy in the General Population: A Mendelian Randomization Study
3400,41166440,2026,1;10,FA1;FA4;FA8,3,0,The functional landscape of coding variation in the familial hypercholesterolemia gene I(content=['LDLR'])
3401,41848713,2026,1;2,FA1;FA8,2,0,Clonal Hematopoiesis and Risk of Incident Pericarditis and Myocarditis in 2 US Biobank Cohorts
3402,42031785,2026,2;3,FA8,1,0,Integrating common and rare variants improves polygenic risk prediction across diverse populations
3403,42043274,2026,7,,0,1,Associations between Physical Activity and Irritable Bowel Syndrome in the All of Us Research Program
3404,42051266,2026,2;16,FA4;FA8,2,0,Opportunities to improve open All of Us data to convey CYP2D6 pharmacological relevance and interpretation overall and according to ancestry
3405,42038094,2026,1;18,FA1;FA7;FA8,3,0,Weight Loss and Chronic Rhinosinusitis in the Obese Population: Associations With Disease Risk and Burden
3407,42045581,2026,7,,0,1,The All of Us Research Program's wearables dataset
3408,42053472,2026,1;2,FA1;FA8,2,0,Development and Validation of a Clinical Polygenic Risk Report in U.S.-Based Health Systems for 8 Cardiovascular Conditions
3409,42059467,2026,1,FA1;FA8,2,0,Synergistic effects of metabolic syndrome and hazardous alcohol use on liver injury among Asian Americans
3413,42061729,2026,4;6;7,FA1;FA5;FA7,3,0,"Walkable neighborhoods are associated with lower psychological distress through device-measured physical activity: Evidence from the all of us research program, United States"
