pubmed_id,year,title,journal,themes,subthemes,publication_types
40675462,2025,Decoding ulcerative colitis: Plasma protein-mediated antibody immune responses influence disease risk.,Analytical biochemistry,2;8;9,,Journal Article
40669929,2025,New insights into genetic comorbidity mechanisms: type 2 diabetes and primary open-angle glaucoma.,BMJ open ophthalmology,1;2;18,,Journal Article
40669713,2025,Antidepressants and risk of inflammatory bowel disease: A drug-target Mendelian randomization study.,Journal of affective disorders,2;9;10,,Journal Article
40666678,2025,Causal Relationship Between Sex Hormone Binding Globulin and Obstetrical Disorders: A Two-Sample Bidirectional Mendelian Randomization Study.,International journal of women's health,1;2;10;15,,Journal Article
40666163,2025,Causal Link of Distinct Mental Disorders with Androgenetic Alopecia and Alopecia Areata: A Bidirectional Two-Sample Mendelian Randomization Study.,"Clinical, cosmetic and investigational dermatology",2;4;10;12,,Journal Article
40662427,2025,Helicobacter pylori Infection and Eradication in Relation to Gastroesophageal Reflux Disease.,Journal of gastroenterology and hepatology,2;8,,Journal Article;Systematic Review;Meta-Analysis
40661804,2025,Mendelian Randomization Analysis Reveals Causal Effects of Circulating Metabolites on Hyperaldosteronism.,Food science & nutrition,2;10,,Journal Article
40660567,2025,"Causal links and mediating effects of lipid metabolism, immune cells, and inflammatory proteins in endometriosis: Evidence from Mendelian randomization.",Medicine,1;2;10;15,,Journal Article
40660510,2025,Bidirectional Mendelian randomization analysis reveals the causal effects of nutrients on arthropathies.,Medicine,2;9;10,,Journal Article;Meta-Analysis
40658235,2026,Systematic proteome-wide Mendelian randomization using the human plasma proteome to identify therapeutic targets for osteomyelitis.,Naunyn-Schmiedeberg's archives of pharmacology,2;10,,Journal Article
40657554,2025,Proteome-Wide Mendelian Randomization Identifies Candidate Causal Proteins for Cardiovascular Diseases.,"Advanced genetics (Hoboken, N.J.)",1;2;10;14,,Journal Article
40657364,2025,PARK7 is a Key Regulator of Oxidative Stress - Related Breast Cancer Risk: A Multi-Omics Study.,Journal of Cancer,2;4;5,,Journal Article
40653840,2025,Genetic Association Between Sleep Traits and Vertigo Risk: A Two-Sample Bidirectional Mendelian Randomization Study.,Current molecular medicine,2;10;13;14;18,,Journal Article
40649979,2025,Identification of Potential Therapeutic Targets for Coronary Atherosclerosis from an Inflammatory Perspective Through Integrated Proteomics and Single-Cell Omics.,International journal of molecular sciences,1;2,,Journal Article
40645183,2025,Haplotype analysis reveals pleiotropic disease associations in the HLA region.,American journal of human genetics,2;8,,"Journal Article;Research Support, N.I.H., Extramural"
40644836,2025,Relationship between Tic disorders and 41 inflammatory factors in circulating blood: a two-sample Mendelian randomization study.,"Clinics (Sao Paulo, Brazil)",2;10,,Journal Article
40642874,2025,"Recessive FANCM cancer syndrome with high cancer risks, chemotherapy toxicity, chromosome fragility, and gonadal failure.",Genetics in medicine : official journal of the American College of Medical Genetics,5;10,,Journal Article
40642590,2025,The role of mitochondria-related proteins in inflammation and autoimmune diseases: a causal analysis using Mendelian randomization and colocalization.,Health information science and systems,2;9;10,,Journal Article
40641356,2025,"Dissecting Causal Relationships Between Gut Microbiota, Immunocyte Phenotype, and Migraine: A Mendelian Randomization Study.",Brain and behavior,2;10;14,,Journal Article
40637029,2025,Risk Factors of Periodontitis: Evidence From Two-Sample Mendelian Randomization and Meta-Analysis.,Journal of periodontal research,1;2;8;10;15,,Journal Article;Meta-Analysis
40636979,2025,Unraveling the Causal Links Between Immune Traits and Hepatocellular Carcinoma: Insights From a Bi-Directional Mendelian Randomization Study.,The Turkish journal of gastroenterology : the official journal of Turkish Society of Gastroenterology,1;2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
40636509,2025,The Association between Myopia and Anxiety: A Bidirectional 2-Sample Mendelian Randomization Study.,Ophthalmology science,2;4;10;18,,Journal Article
40635764,2025,Multi-Omics Analysis and Validation of Cell Senescence-Related Genes Associated with Non-Alcoholic Fatty Liver Disease.,Journal of inflammation research,1;2,,Journal Article
40634061,2025,The Causal Relationship Between Atrial Fibrillation and Work and Sleep.,International heart journal,1;2,,Journal Article
40631492,2025,Differential association of platelet indices in NAFLD/NASH: a Mendelian randomized study.,European journal of gastroenterology & hepatology,1;2;10,,Journal Article;Observational Study
40631427,2025,Self-Report Alzheimer's Disease Statuses in UK Biobank Distort Downstream Analyses.,Journal of neurochemistry,2;11,,Journal Article
40629613,2025,Migraine and cochlear disease: A 2-sample bidirectional Mendelian randomized study.,Medicine,2;10;14;18,,Journal Article
40629249,2025,EP300 Regulates CD8br AC (TBNK Panel) to Facilitate Insomnia.,Molecular neurobiology,2;13,,Journal Article
40625359,2025,Barrier genes are associated with preterm birth.,Frontiers in medicine,2;15,,Journal Article
40622612,2025,Causal Effects of the Plasma Proteome on Vascular Dementia Risk: A Mendelian Randomization Study with Experimental Validation.,Cellular and molecular neurobiology,2;10;11;14,,Journal Article
40622200,2025,Systematic Druggable-Proteome-Wide Mendelian Randomization Identifies Potential Therapeutic Targets for Allergic Conjunctivitis.,Translational vision science & technology,2;10,,Journal Article
40619960,2025,A Causal Inference Study of Circulating Metabolites Mediating the Effect of Obesity-Related Indicators on the Incidence of Anxiety Disorders.,Brain and behavior,1;2;4,,Journal Article
40615557,2025,Causal association between cathepsins and asthma: a Mendelian randomization study.,Scientific reports,2;10;13,,Journal Article
40615097,2025,Mendelian randomization analysis reveals causal associations between autoimmune diseases and female infertility risk.,"Reproductive toxicology (Elmsford, N.Y.)",1;2;9;10;12;15,,"Journal Article;Research Support, Non-U.S. Gov't"
40611294,2025,Identification of key genes as diagnostic biomarkers for IBD using bioinformatics and machine learning.,Journal of translational medicine,2;3;9,,Journal Article
40609175,2025,"Linking obstructive sleep apnea with pulmonary hypertension via pooled prevalence and causal association: A systematic review, meta-analysis and Mendelian randomization.",Heart & lung : the journal of critical care,1;2;10;13,,Journal Article;Systematic Review;Meta-Analysis
40606285,2025,Causal associations between 17 common autoimmune diseases and aortic diseases: a Mendelian randomization study.,International journal of cardiology. Cardiovascular risk and prevention,1;2;9;10,,Journal Article
40603007,2025,Exploring the Causal Relationship Between Antidepressant Use and Lung Cancer Risk: A Mendelian Randomization Analysis.,The clinical respiratory journal,2;4;5;10;12,,Journal Article
40602538,2025,"The causal and mediated relationships between major depressive disorder (MDD), post-traumatic stress disorder (PTSD), anxiety disorders and premature mortality: Evidence from genome-wide association study.",Journal of affective disorders,1;2;4,,Journal Article
40602047,2025,Exploring the role of immune cell traits and circulating inflammatory cytokines in the development of diabetic neuropathy.,Cytokine,1;2;14,,Journal Article
40595807,2025,Detecting a potential causal relationship between plasma metabolites and myocardial infarction using bidirectional and two-step Mendelian randomization.,Scientific reports,1;2;10,,Journal Article
40594700,2025,Causal effects of brain subregion gene expression on inflammatory bowel diseases revealed by Mendelian randomization and single cell analysis.,Scientific reports,2;9;10,,Journal Article
40594694,2025,The role of immune cells in cirrhosis: evidence from a two-sample Mendelian randomization study.,Scientific reports,1;2;10,,Journal Article
40593839,2025,Loss of CFHR5 function reduces the risk for age-related macular degeneration.,Nature communications,18,,Journal Article
40592928,2025,Investigating the potential of oxidative stress-related gene as predictive markers in idiopathic pulmonary fibrosis.,Scientific reports,2;4;13,,Journal Article
40592148,2025,Investigation of potential toxicity associated with long-term amitriptyline exposure: Evidence from genomics.,Ecotoxicology and environmental safety,2;5;9;12,,Journal Article
40591044,2025,Pan-cancer analysis of the impact of fatty acids: a two-sample and multivariable Mendelian randomization study.,Discover oncology,2;5;10,,Journal Article
40588408,2025,[Multi-omics Mendelian randomization study on the causality between non-ionizing radiation and facial aging].,Zhonghua shao shang yu chuang mian xiu fu za zhi,2;10;11,,English Abstract;Journal Article
40585072,2025,"Brain-heart-eye axis revealed by multi-organ imaging, genetics and proteomics.",medRxiv : the preprint server for health sciences,1;2;11;18,,Journal Article;Preprint
40584772,2025,Assessing the Causal Effect of Pulse Pressure on Migraine Risk: A Mendelian Randomization Study.,Journal of pain research,1;2;10;14,,Journal Article
40584697,2025,Causal relationship between varicose veins and hydrocele: A bidirectional two-sample Mendelian randomization study.,SAGE open medicine,2;10,,Journal Article
40579010,2025,Glatiramer Acetate Reduces Risk of Cardiovascular Disease and Myocardial Infarction.,"In vivo (Athens, Greece)",1;9;14,,Journal Article
40576426,2025,Inflammatory Proteins Mediate the Effect of Gut Microbiota on Graves' Ophthalmopathy: A Mendelian Randomization Study.,Translational vision science & technology,2;10,,Journal Article
40575950,2026,Uncovering Putative Causal Non-coding RNAs in Acute and Chronic Myeloid Leukemia: A Genome-Wide Mendelian Randomization Study.,Cancer research and treatment,2;5;10,,Journal Article
40571323,2025,Genetic associations between serotonin receptor 1F (HTR1F) regulatory variation and sleep apnoea in non-obese individuals: insights from GWAS and eQTL analyses.,The European respiratory journal,2;3,,Journal Article
40571265,2025,Mendelian randomization analyses support causal relationship between brain imaging-derived phenotypes and risk of low back pain.,Brain research bulletin,2;4;10,,Journal Article
40569446,2025,Deciphering causality between social/physical activity and suicide attempt: evidence from Mendelian randomization.,European archives of psychiatry and clinical neuroscience,2;4;7;10,,Journal Article
40564200,2025,Immune System Alterations in the Development of Three Urological Cancers: Insights from Large-Sample Mendelian Randomization.,Biomedicines,2;5;10,,Journal Article
